[DEBUG] [2021-07-01 17:00:31] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[DEBUG] [2021-07-01 17:15:43] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@7cca01a8
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(155) | -Dio.netty.allocator.numHeapArenas: 16
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(156) | -Dio.netty.allocator.numDirectArenas: 16
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(158) | -Dio.netty.allocator.pageSize: 8192
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(163) | -Dio.netty.allocator.maxOrder: 11
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(167) | -Dio.netty.allocator.chunkSize: 16777216
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(168) | -Dio.netty.allocator.smallCacheSize: 256
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(169) | -Dio.netty.allocator.normalCacheSize: 64
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(170) | -Dio.netty.allocator.maxCachedBufferCapacity: 32768
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(171) | -Dio.netty.allocator.cacheTrimInterval: 8192
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(172) | -Dio.netty.allocator.cacheTrimIntervalMillis: 0
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(173) | -Dio.netty.allocator.useCacheForAllThreads: true
[DEBUG] [2021-07-01 17:15:43] PooledByteBufAllocator.<clinit>(174) | -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
[DEBUG] [2021-07-01 17:15:43] ByteBufUtil.<clinit>(87) | -Dio.netty.allocator.type: pooled
[DEBUG] [2021-07-01 17:15:43] ByteBufUtil.<clinit>(96) | -Dio.netty.threadLocalDirectBufferSize: 0
[DEBUG] [2021-07-01 17:15:43] ByteBufUtil.<clinit>(99) | -Dio.netty.maxThreadLocalCharBufferSize: 16384
[DEBUG] [2021-07-01 17:15:44] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@3811510
[DEBUG] [2021-07-01 17:15:44] NativeLibraryLoader.<clinit>(73) | -Dio.netty.native.workdir: /tmp (io.netty.tmpdir)
[DEBUG] [2021-07-01 17:15:44] NativeLibraryLoader.<clinit>(78) | -Dio.netty.native.deleteLibAfterLoading: true
[DEBUG] [2021-07-01 17:15:44] NativeLibraryLoader.<clinit>(82) | -Dio.netty.native.tryPatchShadedId: true
[DEBUG] [2021-07-01 17:15:44] NativeLibraryLoader.loadLibrary(337) | Successfully loaded the library /tmp/libnetty_tcnative_linux_x86_643522901013319533686.so
[DEBUG] [2021-07-01 17:15:44] OpenSsl.<clinit>(149) | Initialize netty-tcnative using engine: 'default'
[DEBUG] [2021-07-01 17:15:44] OpenSsl.<clinit>(174) | netty-tcnative using native library: OpenSSL/TaSSL 1.0.2o  27 Mar 2018
[DEBUG] [2021-07-01 17:15:44] Recycler.<clinit>(103) | -Dio.netty.recycler.maxCapacityPerThread: 4096
[DEBUG] [2021-07-01 17:15:44] Recycler.<clinit>(104) | -Dio.netty.recycler.maxSharedCapacityFactor: 2
[DEBUG] [2021-07-01 17:15:44] Recycler.<clinit>(105) | -Dio.netty.recycler.linkCapacity: 16
[DEBUG] [2021-07-01 17:15:44] Recycler.<clinit>(106) | -Dio.netty.recycler.ratio: 8
[DEBUG] [2021-07-01 17:15:44] Recycler.<clinit>(107) | -Dio.netty.recycler.delayedQueue.ratio: 8
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 => ECDHE-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_GCM_SHA384 => ECDHE-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 => ECDHE-ECDSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 => ECDHE-ECDSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 => ECDHE-RSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_CBC_SHA384 => ECDHE-RSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 => ECDHE-ECDSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 => ECDHE-ECDSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA => ECDHE-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_RSA_WITH_AES_256_CBC_SHA => ECDHE-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA => ECDHE-ECDSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDHE_ECDSA_WITH_AES_256_CBC_SHA => ECDHE-ECDSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_SRP_DSS_WITH_AES_256_CBC_SHA => SRP-DSS-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_SRP_DSS_WITH_AES_256_CBC_SHA => SRP-DSS-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_SRP_RSA_WITH_AES_256_CBC_SHA => SRP-RSA-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_SRP_RSA_WITH_AES_256_CBC_SHA => SRP-RSA-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_SRP_WITH_AES_256_CBC_SHA => SRP-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_SRP_WITH_AES_256_CBC_SHA => SRP-AES-256-CBC-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_AES256_GCM_SHA384 => DH-DSS-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_AES256_GCM_SHA384 => DH-DSS-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_DSS_WITH_AES_256_GCM_SHA384 => DHE-DSS-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_DSS_WITH_AES_256_GCM_SHA384 => DHE-DSS-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_RSA_AES256_GCM_SHA384 => DH-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_RSA_AES256_GCM_SHA384 => DH-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 => DHE-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_RSA_WITH_AES_256_GCM_SHA384 => DHE-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 => DHE-RSA-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_RSA_WITH_AES_256_CBC_SHA256 => DHE-RSA-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_DSS_WITH_AES_256_CBC_SHA256 => DHE-DSS-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_DSS_WITH_AES_256_CBC_SHA256 => DHE-DSS-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_RSA_AES256_SHA256 => DH-RSA-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_RSA_AES256_SHA256 => DH-RSA-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_AES256_SHA256 => DH-DSS-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_AES256_SHA256 => DH-DSS-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_RSA_WITH_AES_256_CBC_SHA => DHE-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_RSA_WITH_AES_256_CBC_SHA => DHE-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_DSS_WITH_AES_256_CBC_SHA => DHE-DSS-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_DSS_WITH_AES_256_CBC_SHA => DHE-DSS-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_RSA_AES256_SHA => DH-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_RSA_AES256_SHA => DH-RSA-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_AES256_SHA => DH-DSS-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_AES256_SHA => DH-DSS-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_RSA_WITH_CAMELLIA256_SHA => DHE-RSA-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_RSA_WITH_CAMELLIA256_SHA => DHE-RSA-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DHE_DSS_WITH_CAMELLIA256_SHA => DHE-DSS-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DHE_DSS_WITH_CAMELLIA256_SHA => DHE-DSS-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_RSA_CAMELLIA256_SHA => DH-RSA-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_RSA_CAMELLIA256_SHA => DH-RSA-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_CAMELLIA256_SHA => DH-DSS-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_CAMELLIA256_SHA => DH-DSS-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDH_anon_WITH_AES_256_CBC_SHA => AECDH-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDH_anon_WITH_AES_256_CBC_SHA => AECDH-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DH_anon_WITH_AES_256_GCM_SHA384 => ADH-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DH_anon_WITH_AES_256_GCM_SHA384 => ADH-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DH_anon_WITH_AES_256_CBC_SHA256 => ADH-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DH_anon_WITH_AES_256_CBC_SHA256 => ADH-AES256-SHA256
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DH_anon_WITH_AES_256_CBC_SHA => ADH-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DH_anon_WITH_AES_256_CBC_SHA => ADH-AES256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_DH_anon_WITH_CAMELLIA256_SHA => ADH-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_DH_anon_WITH_CAMELLIA256_SHA => ADH-CAMELLIA256-SHA
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDH_RSA_WITH_AES_256_GCM_SHA384 => ECDH-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDH_RSA_WITH_AES_256_GCM_SHA384 => ECDH-RSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDH_ECDSA_WITH_AES_256_GCM_SHA384 => ECDH-ECDSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDH_ECDSA_WITH_AES_256_GCM_SHA384 => ECDH-ECDSA-AES256-GCM-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDH_RSA_WITH_AES_256_CBC_SHA384 => ECDH-RSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(331) | Cipher suite mapping: SSL_ECDH_RSA_WITH_AES_256_CBC_SHA384 => ECDH-RSA-AES256-SHA384
[DEBUG] [2021-07-01 17:15:44] CipherSuiteConverter.cacheFromOpenSsl(330) | Cipher suite mapping: TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA384 => ECDH-ECDSA-AES256-SHA384
